  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:08:39 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:08:39 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:13
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:08:41 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:08:48 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:08:48 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 21
[21-Jan-2025 16:08:48 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:08:48 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:13
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:09:13 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:09:13 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:13
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:09:14 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:09:14 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:13
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 13
[21-Jan-2025 16:10:03 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 12
[21-Jan-2025 16:10:03 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:12
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 12
[21-Jan-2025 16:14:10 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:15:17 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:15:17 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 21
[21-Jan-2025 16:15:17 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 9
[21-Jan-2025 16:15:17 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:9
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 9
[21-Jan-2025 16:16:21 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 9
[21-Jan-2025 16:16:21 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:9
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 9
[21-Jan-2025 16:21:26 Europe/Berlin] PHP Warning:  require_once(include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:21:26 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:21:45 Europe/Berlin] PHP Warning:  require_once(/include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:21:45 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required '/include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:21:47 Europe/Berlin] PHP Warning:  require_once(/include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:21:47 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required '/include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:22:53 Europe/Berlin] PHP Warning:  require_once(): https:// wrapper is disabled in the server configuration by allow_url_include=0 in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:22:53 Europe/Berlin] PHP Warning:  require_once(https://devbox.u-angers.fr/~thibaultgicquel6201/public_html/include/config.php): failed to open stream: no suitable wrapper could be found in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:22:53 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'https://devbox.u-angers.fr/~thibaultgicquel6201/public_html/include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 5
[21-Jan-2025 16:37:05 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:46:54 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:47:01 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:47:01 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 21
[21-Jan-2025 16:47:01 Europe/Berlin] PHP Notice:  Undefined variable: twig in /home/thibaultgicquel6201/public_html/php/manager.php on line 11
[21-Jan-2025 16:47:01 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function load() on null in /home/thibaultgicquel6201/public_html/php/manager.php:11
Stack trace:
#0 {main}
  thrown in /home/thibaultgicquel6201/public_html/php/manager.php on line 11
[21-Jan-2025 16:48:38 Europe/Berlin] PHP Warning:  require_once(include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:48:38 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:49:31 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:50:52 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:51:41 Europe/Berlin] PHP Warning:  require_once(include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:51:41 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:51:43 Europe/Berlin] PHP Warning:  require_once(include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:51:43 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:51:57 Europe/Berlin] PHP Warning:  require_once(include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:51:57 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:53:36 Europe/Berlin] PHP Warning:  require_once(include/config.php): failed to open stream: No such file or directory in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:53:36 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'include/config.php' (include_path='.:/usr/share/php') in /home/thibaultgicquel6201/public_html/php/manager.php on line 3
[21-Jan-2025 16:54:06 Europe/Berlin] PHP Notice:  session_start(): A session had already been started - ignoring in /home/thibaultgicquel6201/public_html/include/config.php on line 5
[21-Jan-2025 16:54:06 Europe/Berlin] PHP Fatal error:  Uncaught Twig\Error\LoaderError: The "templates" directory does not exist ("/home/thibaultgicquel6201/public_html/php/templates"). in /home/vendor/twig/twig/src/Loader/FilesystemLoader.php:92
Stack trace:
#0 /home/vendor/twig/twig/src/Loader/FilesystemLoader.php(78): Twig\Loader\FilesystemLoader->addPath()
#1 /home/vendor/twig/twig/src/Loader/FilesystemLoader.php(45): Twig\Loader\FilesystemLoader->setPaths()
#2 /home/thibaultgicquel6201/public_html/include/config.php(9): Twig\Loader\FilesystemLoader->__construct()
#3 /home/thibaultgicquel6201/public_html/php/manager.php(3): require_once('/home/thibaultg...')
#4 {main}
  thrown in /home/vendor/twig/twig/src/Loader/FilesystemLoader.php on line 92
[21-Jan-2025 17:24:24 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 20
[21-Jan-2025 17:24:49 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 20
[21-Jan-2025 19:20:20 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 20
[21-Jan-2025 19:30:29 Europe/Paris] PHP Fatal error:  Uncaught Twig\Error\SyntaxError: A template that extends another one cannot include content outside Twig blocks. Did you forget to put the content inside a {% block %} tag? in /home/thibaultgicquel6201/public_html/templates/dashboard.twig:3
Stack trace:
#0 /home/vendor/twig/twig/src/Parser.php(342): Twig\Parser->filterBodyNodes()
#1 /home/vendor/twig/twig/src/Parser.php(86): Twig\Parser->filterBodyNodes()
#2 /home/vendor/twig/twig/src/Environment.php(488): Twig\Parser->parse()
#3 /home/vendor/twig/twig/src/Environment.php(516): Twig\Environment->parse()
#4 /home/vendor/twig/twig/src/Environment.php(348): Twig\Environment->compileSource()
#5 /home/vendor/twig/twig/src/Environment.php(309): Twig\Environment->loadTemplate()
#6 /home/thibaultgicquel6201/public_html/php/manager.php(13): Twig\Environment->load()
#7 {main}
  thrown in /home/thibaultgicquel6201/public_html/templates/dashboard.twig on line 3
[21-Jan-2025 19:34:32 Europe/Paris] PHP Fatal error:  Uncaught Twig\Error\SyntaxError: A template that extends another one cannot include content outside Twig blocks. Did you forget to put the content inside a {% block %} tag? in /home/thibaultgicquel6201/public_html/templates/dashboard.twig:3
Stack trace:
#0 /home/vendor/twig/twig/src/Parser.php(342): Twig\Parser->filterBodyNodes()
#1 /home/vendor/twig/twig/src/Parser.php(86): Twig\Parser->filterBodyNodes()
#2 /home/vendor/twig/twig/src/Environment.php(488): Twig\Parser->parse()
#3 /home/vendor/twig/twig/src/Environment.php(516): Twig\Environment->parse()
#4 /home/vendor/twig/twig/src/Environment.php(348): Twig\Environment->compileSource()
#5 /home/vendor/twig/twig/src/Environment.php(309): Twig\Environment->loadTemplate()
#6 /home/thibaultgicquel6201/public_html/php/manager.php(13): Twig\Environment->load()
#7 {main}
  thrown in /home/thibaultgicquel6201/public_html/templates/dashboard.twig on line 3
[21-Jan-2025 19:40:02 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 20
[21-Jan-2025 20:09:27 Europe/Paris] PHP Notice:  Array to string conversion in /home/thibaultgicquel6201/public_html/index.php on line 20
